y, 26.712865, -85.758604, 2308.147, 22.69, 1545285811.0, 94.0, s
n, 36.46378300000001, -106.85860699999999, 6041.875, 35.339999999999996, 1546732774.0, 625.0, s
q, 49.904893, -72.44377899999999, 3533.945, 19.71, 1546122811.0, 442.0, s
h, 29.732907, -108.55058100000001, 3126.7160000000003, 21.4, 1546043838.0, 925.0, s
k, 34.546655, -69.15928100000001, 6883.031999999999, 6.3500000000000005, 1546893728.0, 744.0, s
m, 41.124689, -82.57729400000001, 474.08, 34.019999999999996, 1546566382.0, 313.0, s
f, 29.400384, -73.793743, 5374.379, 37.4, 1546696913.0, 83.0, s
d, 44.16565, -102.411871, 2643.401, 23.62, 1545379173.0, 581.0, s
e, 28.301043, -81.521638, 4778.264, 24.959999999999997, 1545576377.0, 169.0, s
c, 33.977363000000004, -119.46335099999999, 1112.856, 29.6, 1546448306.0, 245.0, s
p, 27.522476, -101.546114, 2576.191, 9.91, 1546265450.0, 1044.0, s
w, 26.334799, -81.238652, 6007.365, 8.93, 1546192058.0, 881.0, s
b, 29.51578, -125.08397, 1748.525, 16.77, 1545300697.0, 95.0, s
z, 25.564692, -118.229737, 3808.826, 21.15, 1545370777.0, 521.0, s
v, 44.542727, -114.81832100000001, 3465.1789999999996, 10.65, 1545553689.0, 126.0, s
y, 35.496062, -112.201319, 6742.883000000001, 12.97, 1545529941.0, 218.0, s
c, 39.579625, -112.280419, 214.971, 19.330000000000002, 1546268384.0, 72.0, s
j, 33.752704, -99.82998, 6732.621, 15.319999999999999, 1546467803.0, 150.0, s
g, 45.620858, -100.230229, 1702.841, 10.41, 1546322503.0, 16.0, s
h, 34.789337, -89.860056, 1499.71, 33.93, 1546754556.0, 982.0, s
i, 33.997107, -72.78133399999999, 6109.326, 41.03, 1546326906.0, 974.0, s
o, 29.793769, -91.839212, 71.38900000000001, 22.45, 1546578826.0, 882.0, s
n, 28.40831, -77.188249, 432.685, 33.97, 1545410122.0, 753.0, s
f, 47.926697, -74.8452, 2184.333, 22.28, 1546516841.0, 433.0, s
z, 27.457304, -101.035392, 3193.104, 13.25, 1546486465.0, 86.0, s
x, 30.446046000000003, -94.729531, 872.551, 20.369999999999997, 1545365017.0, 768.0, s
r, 46.919543, -70.57614699999999, 3846.146, 42.190000000000005, 1546224050.0, 502.0, s
r, 33.220596, -125.019087, 6880.181, 19.42, 1546082372.0, 336.0, s
i, 41.978096, -79.401001, 5084.61, 45.53, 1546557172.0, 793.0, s
h, 36.007985, -97.161227, 6669.750999999999, 42.07, 1545833370.0, 902.0, s
q, 33.380559, -106.74997, 5837.729, 29.06, 1546347041.0, 53.0, s
l, 45.41587, -111.212037, 1768.27, 22.18, 1546895682.0, 701.0, s
b, 43.4649, -71.430582, 2228.208, 12.56, 1546024847.0, 703.0, s
b, 25.931757, -83.741349, 3749.758, 34.05, 1546098723.0, 196.0, s
b, 26.132042, -116.932003, 2302.924, 14.35, 1545638862.0, 629.0, s
c, 49.388126, -109.07316900000001, 2020.273, 18.68, 1545693820.0, 106.0, s
n, 26.159821, -122.655336, 3979.606, 25.04, 1545534445.0, 53.0, s
v, 32.623716, -94.301256, 1165.255, 37.19, 1546616292.0, 932.0, s
p, 44.92953, -77.673075, 6257.283, 9.34, 1545677367.0, 914.0, s
k, 32.640777, -87.775014, 1662.129, 17.01, 1545426574.0, 590.0, s
r, 40.034506, -68.35176399999999, 5675.665, 23.66, 1545506484.0, 731.0, s
h, 26.03895, -103.370348, 1491.963, 10.35, 1546435222.0, 642.0, s
y, 36.979539, -71.038693, 5814.479, 6.2, 1546541141.0, 59.0, s
h, 48.789675, -83.814072, 6015.855, 17.86, 1545556745.0, 508.0, s
k, 43.15626, -94.305718, 5305.713, 6.49, 1546176894.0, 466.0, s
d, 47.167574, -117.64685899999999, 5809.088, 12.89, 1546223154.0, 324.0, s
u, 46.806067, -115.70308, 990.173, 18.240000000000002, 1546595778.0, 1017.0, s
x, 42.51558, -102.61442699999999, 4510.96, 41.480000000000004, 1545615525.0, 974.0, s
m, 34.341884, -95.31251, 5517.334, 27.82, 1546745336.0, 83.0, s
m, 39.410381, -111.605775, 2813.111, 21.48, 1546333936.0, 910.0, s
s, 48.531262000000005, -80.979276, 3799.517, 25.319999999999997, 1546149434.0, 564.0, s
o, 28.962611, -68.279753, 6482.235000000001, 32.68, 1545446193.0, 799.0, s
y, 28.015356, -95.364001, 5054.245, 13.469999999999999, 1545347967.0, 744.0, s
i, 28.286676, -103.198657, 515.1389999999999, 41.61, 1546527551.0, 854.0, s
l, 41.223783, -89.259301, 382.764, 21.91, 1545558467.0, 59.0, s
l, 40.074902, -89.89569900000001, 1487.667, 20.97, 1546774315.0, 403.0, s
w, 32.478947, -101.10213, 1859.769, 16.06, 1546200214.0, 509.0, s
p, 36.492727, -113.910212, 2824.038, 6.8, 1545846377.0, 707.0, s
w, 33.143587, -101.252752, 1282.576, 29.82, 1546531917.0, 851.0, s
o, 30.935981, -68.85785999999999, 2320.562, 38.93, 1545478707.0, 740.0, s
i, 32.448087, -72.142391, 3961.714, 39.65, 1546259078.0, 98.0, s
i, 44.737583, -111.22949299999999, 5742.609, 28.05, 1545629756.0, 713.0, s
p, 42.233477, -70.27059299999999, 4223.709, 17.599999999999998, 1546078175.0, 115.0, s
w, 39.273033, -93.190186, 5989.513, 27.22, 1546208582.0, 932.0, s
t, 34.979345, -82.699849, 6774.417, 40.88, 1546601952.0, 446.0, s
v, 36.348043999999994, -122.404927, 845.137, 20.25, 1545746048.0, 468.0, s
z, 43.971692, -68.029209, 2193.945, 27.63, 1546822666.0, 12.0, s
x, 33.400771, -83.901651, 1577.473, 15.28, 1546005798.0, 944.0, s
f, 41.283898, -106.075434, 6375.0689999999995, 5.01, 1546240232.0, 256.0, s
w, 41.127238, -100.350346, 5079.032, 22.4, 1545345846.0, 1075.0, s
x, 33.037555, -69.000039, 1433.4769999999999, 42.54, 1545590695.0, 396.0, s
t, 40.684645, -110.130877, 3214.932, 25.97, 1546784079.0, 1060.0, s
j, 45.973537, -72.332419, 3231.325, 29.74, 1545470268.0, 93.0, s
j, 36.284881000000006, -112.481135, 366.75, 18.189999999999998, 1546834492.0, 507.0, s
p, 41.636805, -116.48186399999999, 6210.751, 27.97, 1546449179.0, 123.0, s
i, 28.282985, -104.322374, 3635.655, 6.58, 1545781340.0, 549.0, s
u, 39.272536, -120.900235, 2207.487, 16.12, 1545853521.0, 731.0, s
d, 29.244554, -121.800012, 3561.835, 18.75, 1545459206.0, 918.0, s
x, 31.634648, -75.70492, 1857.647, 35.24, 1546740349.0, 45.0, s
j, 39.183594, -115.109786, 232.834, 38.870000000000005, 1546574071.0, 940.0, s
c, 28.682559, -117.40441700000001, 2072.347, 19.04, 1545928180.0, 375.0, s
j, 42.110309, -73.093413, 1340.992, 21.28, 1545872742.0, 989.0, s
r, 37.483778, -98.525338, 4317.746, 43.21, 1546871404.0, 678.0, s
n, 38.073319999999995, -82.822704, 3115.2709999999997, 34.04, 1546748157.0, 638.0, s
n, 38.63863, -84.304284, 1860.457, 19.54, 1545340226.0, 39.0, s
s, 30.579857, -116.738438, 95.16799999999999, 36.17, 1546259016.0, 314.0, s
h, 29.786559, -109.014651, 2820.792, 15.97, 1546294197.0, 318.0, s
o, 42.145192, -105.72481599999999, 5571.013999999999, 36.510000000000005, 1546511691.0, 375.0, s
w, 47.722779, -115.90244600000001, 6901.059, 21.62, 1545812261.0, 692.0, s
e, 32.557950999999996, -111.136616, 4641.447999999999, 30.09, 1545657565.0, 423.0, s
c, 43.660709, -107.141199, 1827.381, 22.62, 1545599681.0, 98.0, s
c, 26.590737, -66.928546, 4659.584, 35.62, 1546822983.0, 496.0, s
c, 38.953238, -114.969394, 6385.016, 32.61, 1545565815.0, 1004.0, s
k, 30.77667, -78.909871, 6212.602, 39.27, 1545378714.0, 361.0, s
o, 47.345752, -115.633655, 6019.112, 39.14, 1545821157.0, 54.0, s
q, 41.316291, -91.99997499999999, 2932.034, 10.16, 1546605891.0, 211.0, s
o, 34.497429, -118.19087, 2869.587, 21.31, 1546891496.0, 95.0, s
i, 38.676677, -88.104234, 5260.432000000001, 40.699999999999996, 1546565615.0, 118.0, s
g, 32.496832, -116.751246, 5618.163, 41.25, 1546224463.0, 922.0, s
b, 47.059779999999996, -68.910946, 577.193, 39.3, 1546613926.0, 1021.0, s
e, 35.585415, -123.51504100000001, 204.012, 37.86, 1546462542.0, 177.0, s
b, 27.237909, -91.73544700000001, 6893.605, 32.59, 1545574592.0, 574.0, s
c, 36.658924, -108.063968, 5199.551, 13.21, 1546645107.0, 18.0, s
c, 34.97064, -67.64659, 6396.277, 37.09, 1545936144.0, 485.0, s
k, 40.100231, -110.836882, 2888.026, 28.15, 1545623362.0, 850.0, s
e, 47.499483, -100.91122399999999, 6236.5560000000005, 14.71, 1545597357.0, 550.0, s
t, 40.143052, -115.952583, 5948.98, 14.91, 1546217225.0, 987.0, s
i, 28.771397999999998, -81.28412, 1616.4730000000002, 45.17, 1545464205.0, 349.0, s
j, 26.442564, -94.799342, 2751.337, 6.54, 1546699500.0, 35.0, s
m, 44.597469, -72.27003500000001, 5973.505999999999, 33.51, 1545778457.0, 599.0, s
t, 31.472488, -80.471007, 16.452, 36.87, 1545953918.0, 324.0, s
s, 26.443812, -80.13202799999999, 3636.113, 39.88, 1545810678.0, 101.0, s
c, 48.400374, -75.701093, 4462.448, 16.19, 1546587222.0, 207.0, s
n, 34.801948, -68.556225, 1264.982, 33.29, 1545480821.0, 469.0, s
u, 46.593572, -81.755887, 2111.494, 26.05, 1546252964.0, 14.0, s
n, 41.168029999999995, -119.49923399999999, 2613.9680000000003, 38.98, 1546211103.0, 160.0, s
p, 37.949338000000004, -104.954148, 296.43399999999997, 14.18, 1545801336.0, 652.0, s
p, 28.059413, -83.84264, 5912.559, 31.31, 1545629924.0, 1041.0, s
w, 28.940612, -80.183756, 6391.678000000001, 18.74, 1546706456.0, 723.0, s
r, 43.752243, -105.036585, 5139.192, 27.07, 1546233726.0, 195.0, s
l, 28.007727, -113.484966, 6981.161, 38.08, 1545410415.0, 58.0, s
p, 31.845952, -118.957806, 5708.11, 31.25, 1546053147.0, 979.0, s
p, 38.095031, -117.832768, 6141.996, 17.009999999999998, 1545484527.0, 493.0, s
v, 46.886125, -104.07936, 1242.308, 28.62, 1546133792.0, 704.0, s
u, 46.960157, -69.84404099999999, 3206.3529999999996, 31.349999999999998, 1546679295.0, 93.0, s
c, 34.538475000000005, -102.506657, 3562.6009999999997, 24.72, 1545643668.0, 1077.0, s
z, 39.608321, -79.027759, 1455.807, 8.37, 1546479293.0, 33.0, s
c, 41.521264, -85.217557, 4.277, 18.479999999999997, 1546666086.0, 665.0, s
m, 28.028510999999998, -104.464201, 4996.406, 36.72, 1546465783.0, 579.0, s
e, 45.749658, -102.637446, 4907.465, 7.18, 1546423453.0, 229.0, s
k, 28.363962, -100.610264, 3054.054, 39.459999999999994, 1545913421.0, 816.0, s
g, 40.459945, -68.543038, 5531.443, 16.39, 1545533694.0, 886.0, s
m, 28.079374, -119.768009, 520.554, 39.98, 1545865660.0, 57.0, s
h, 33.756161999999996, -78.904792, 1432.3, 21.72, 1545672538.0, 368.0, s
v, 45.556408, -113.699915, 865.9269999999999, 27.529999999999998, 1546161177.0, 1062.0, s
f, 47.023184, -111.008135, 3219.044, 34.92, 1545361621.0, 782.0, s
f, 30.845688, -96.51905099999999, 4671.34, 34.05, 1546818792.0, 747.0, s
c, 45.33829, -96.910107, 3930.227, 25.67, 1545574665.0, 460.0, s
w, 28.591173, -106.139392, 2722.335, 43.32, 1546647987.0, 25.0, s
k, 39.204313, -97.32146800000001, 5850.79, 34.33, 1546255396.0, 117.0, s
e, 45.969915, -105.40220799999999, 4474.187999999999, 37.379999999999995, 1546485129.0, 933.0, s
i, 30.438899, -88.878032, 5330.244, 18.82, 1546511579.0, 926.0, s
f, 39.205249, -88.680002, 5851.846, 5.47, 1546515130.0, 430.0, s
u, 36.536286000000004, -83.39267099999999, 3021.4970000000003, 18.630000000000003, 1545782720.0, 754.0, s
m, 26.138123, -111.297418, 2831.965, 12.75, 1545780598.0, 46.0, s
g, 43.102636000000004, -75.126089, 3484.6349999999998, 9.879999999999999, 1546301992.0, 226.0, s
k, 47.36445500000001, -119.540074, 5019.77, 20.05, 1546038402.0, 552.0, s
m, 33.502336, -94.970361, 5692.884999999999, 42.38, 1545766684.0, 428.0, s
l, 48.223584, -103.988148, 6481.128000000001, 22.259999999999998, 1546315250.0, 1001.0, s
i, 46.803862, -104.978025, 4318.005999999999, 15.79, 1546476396.0, 1079.0, s
u, 29.604755, -121.546925, 2399.86, 5.02, 1545378848.0, 76.0, s
q, 42.630784, -84.10375099999999, 6510.238, 25.85, 1546217303.0, 280.0, s
t, 27.928698, -124.63287700000001, 328.25, 27.279999999999998, 1545332624.0, 479.0, s
b, 32.303789, -116.38225899999999, 6166.281, 35.89, 1546508414.0, 504.0, s
e, 32.527735, -70.709392, 4941.889999999999, 25.9, 1546762242.0, 98.0, s
c, 37.921963, -70.59934, 4326.159, 5.8, 1546875215.0, 714.0, s
w, 48.021685, -97.36099, 4921.279, 40.07, 1546809260.0, 33.0, s
b, 48.357773, -101.615119, 1197.654, 34.36, 1545364980.0, 892.0, s
f, 32.464106, -102.197367, 5012.652999999999, 16.22, 1546574056.0, 984.0, s
t, 25.876506, -85.06949999999999, 2595.4809999999998, 29.46, 1546526465.0, 893.0, s
a, 44.648694, -91.833049, 6956.881, 15.32, 1545688751.0, 438.0, s
w, 41.373946, -111.203992, 109.344, 29.77, 1545501925.0, 127.0, s
b, 35.463163, -110.417984, 1801.208, 29.18, 1545765185.0, 92.0, s
a, 30.385302999999997, -77.573539, 4298.635, 26.64, 1546235936.0, 343.0, s
x, 27.893197, -85.325413, 213.6, 32.17, 1546195735.0, 1072.0, s
s, 32.138871, -80.439836, 750.571, 9.780000000000001, 1546103031.0, 222.0, s
z, 28.168401000000003, -81.712429, 5372.888, 39.550000000000004, 1546494045.0, 252.0, s
w, 30.964510999999998, -90.602956, 692.498, 30.93, 1545407582.0, 687.0, s
r, 39.011967, -117.518597, 4239.981, 25.66, 1545963307.0, 10.0, s
x, 43.182373999999996, -113.447558, 966.89, 30.13, 1545513030.0, 289.0, s
j, 34.224956000000006, -68.056786, 172.34, 32.59, 1545619823.0, 190.0, s
k, 35.985976, -107.160659, 3201.479, 6.39, 1545812723.0, 629.0, s
r, 44.963251, -112.10463800000001, 6237.465, 38.82, 1546916759.0, 557.0, s
z, 29.796208, -122.18364, 634.702, 42.13, 1546163394.0, 978.0, s
z, 28.079638, -123.462659, 246.424, 43.21, 1546535662.0, 18.0, s
a, 28.964754, -77.96021499999999, 539.23, 42.699999999999996, 1546714264.0, 54.0, s
s, 33.40484, -116.938294, 6979.921, 34.489999999999995, 1546035186.0, 776.0, s
n, 36.77713, -67.05339699999999, 6946.798000000001, 35.470000000000006, 1545772088.0, 900.0, s
y, 49.944365999999995, -95.624972, 882.971, 41.580000000000005, 1545403285.0, 485.0, s
l, 30.937121, -117.038036, 2766.701, 39.99, 1546489061.0, 669.0, s
q, 35.172661, -76.75822, 3386.57, 31.55, 1545617926.0, 84.0, s
s, 34.005691, -96.980357, 1082.386, 44.51, 1545732419.0, 558.0, s
q, 39.329983999999996, -113.02015399999999, 1787.1809999999998, 13.809999999999999, 1545689570.0, 452.0, s
b, 41.338566, -68.114965, 6330.946, 25.169999999999998, 1546255649.0, 828.0, s
o, 39.024879, -71.18589399999999, 2850.931, 22.94, 1545477549.0, 461.0, s
t, 47.190316, -81.387932, 4568.793000000001, 34.28, 1546743676.0, 683.0, s
m, 35.955212, -120.449978, 1291.689, 11.82, 1546736674.0, 75.0, s
z, 38.949559, -92.890635, 6052.8009999999995, 14.03, 1545568700.0, 264.0, s
r, 30.905418, -99.316102, 6187.38, 10.81, 1545934904.0, 525.0, s
q, 39.951021000000004, -95.82817200000001, 75.132, 38.25, 1545387837.0, 29.0, s
x, 29.435475, -67.34840799999999, 2286.75, 8.23, 1546126046.0, 27.0, s
f, 45.171713000000004, -103.261147, 3140.642, 38.8, 1546685467.0, 899.0, s
c, 33.620412, -116.259637, 2059.896, 27.55, 1545951822.0, 24.0, s
m, 34.430802, -74.37131500000001, 6999.808, 16.939999999999998, 1545607834.0, 977.0, s
r, 29.988076, -116.300838, 1816.2810000000002, 32.5, 1545900125.0, 224.0, s
d, 49.791348, -109.207391, 2517.692, 5.39, 1545598121.0, 390.0, s
r, 29.228527, -104.18772399999999, 1298.285, 28.79, 1545401797.0, 572.0, s
m, 31.946563, -70.87812600000001, 448.025, 9.23, 1545869872.0, 290.0, s
b, 27.001925, -86.896487, 3024.474, 43.23, 1546060298.0, 52.0, s
a, 48.683981, -67.139766, 2063.2239999999997, 29.71, 1546355008.0, 597.0, s
g, 32.81792, -111.44562499999999, 1056.3010000000002, 25.67, 1546109518.0, 944.0, s
c, 33.205013, -124.186204, 3795.0, 27.45, 1546853956.0, 253.0, s
o, 31.538569, -76.64739, 4119.948, 9.27, 1546023399.0, 297.0, s
r, 29.678893, -83.49609299999999, 1324.2050000000002, 34.25, 1546009275.0, 449.0, s
b, 48.629902, -97.932204, 6849.617, 20.98, 1546865334.0, 34.0, s
b, 43.803278999999996, -104.919123, 2585.131, 31.220000000000002, 1545904195.0, 910.0, s
q, 38.215204, -73.097383, 81.986, 11.58, 1546432439.0, 295.0, s
g, 35.898264999999995, -98.374595, 5709.103, 44.21, 1546306932.0, 800.0, s
r, 40.888888, -121.501577, 2832.479, 14.59, 1546252805.0, 967.0, s
u, 33.361742, -112.15418000000001, 4784.356, 6.23, 1546826625.0, 660.0, s
s, 30.124167, -70.614556, 6736.523, 32.58, 1546492662.0, 84.0, s
h, 49.179652, -90.31246800000001, 4916.553000000001, 18.71, 1546159774.0, 95.0, s
c, 28.250963, -66.668807, 4821.142, 27.81, 1546616599.0, 953.0, s
z, 36.213813, -85.43766600000001, 3941.281, 41.38, 1546044325.0, 700.0, s
w, 46.460829, -105.397072, 723.53, 41.53, 1546200238.0, 611.0, s
y, 36.936815, -124.58196199999999, 2266.357, 42.51, 1546383228.0, 557.0, s
m, 29.269627, -102.155812, 923.469, 18.34, 1546406330.0, 80.0, s
k, 49.207018, -112.505856, 4705.103, 41.51, 1545800453.0, 272.0, s
k, 49.860685, -118.403407, 936.485, 24.91, 1545737502.0, 248.0, s
g, 43.666131, -85.763824, 1486.222, 14.430000000000001, 1545742097.0, 491.0, s
v, 49.012776, -118.22199499999999, 3911.9320000000002, 44.849999999999994, 1546308669.0, 410.0, s
m, 47.217712, -72.15622, 2802.432, 19.98, 1546128854.0, 246.0, s
y, 32.448698, -99.28687, 1809.151, 8.74, 1545298250.0, 45.0, s
e, 30.254384, -78.30499300000001, 1077.267, 7.3999999999999995, 1546521289.0, 81.0, s
i, 36.074689000000006, -115.780302, 618.078, 24.35, 1545788091.0, 535.0, s
j, 30.524139, -81.414452, 6852.11, 6.140000000000001, 1546251978.0, 119.0, s
w, 30.737247, -96.621857, 3088.311, 32.34, 1545325776.0, 378.0, s
